FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/20/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.227295	0.252136	0.084534
0.224670	0.248047	0.067963
0.222046	0.245209	0.066376
0.219452	0.243927	0.068268
0.216858	0.242035	0.067322
0.214294	0.238861	0.067017
0.211731	0.236664	0.069550
0.209167	0.235077	0.079102
0.206604	0.232544	0.077850
0.204071	0.228760	0.069550
0.201569	0.224976	0.069550
0.199066	0.223694	0.075928
0.196564	0.220856	0.074005
0.194061	0.217377	0.068268
0.191589	0.215485	0.068909
0.189117	0.213928	0.078156
0.186676	0.212006	0.080688
0.184235	0.209167	0.072418
0.181824	0.205078	0.067322
0.179413	0.202545	0.057129
0.177002	0.199371	0.057770
0.174622	0.197174	0.049500
0.172241	0.194336	0.051086
0.169891	0.192413	0.048523
0.167542	0.190857	0.053009
0.165192	0.189911	0.052673
0.162872	0.186432	0.050781
0.160553	0.184204	0.049805
0.158264	0.181671	0.064148
0.155975	0.179779	0.056183
0.153717	0.176300	0.051086
0.151459	0.173798	0.051392
0.149231	0.170929	0.049164
0.147003	0.169373	0.053314
0.144775	0.166199	0.054901
0.142578	0.164948	0.047913
0.140411	0.162415	0.048859
0.138214	0.160187	0.048218
0.136078	0.157684	0.038025
0.133942	0.154510	0.032623
0.131805	0.151031	0.030060
0.129700	0.150391	0.033264
0.127594	0.148193	0.034851
0.125488	0.145996	0.029419
0.123444	0.143768	0.027191
0.121368	0.141571	0.042175
0.119324	0.140625	0.038971
0.117310	0.137756	0.040253
0.115295	0.134613	0.038666
0.113312	0.132385	0.030396
0.111328	0.130188	0.033875
0.109375	0.128601	0.035156
0.107422	0.125763	0.024963
0.105469	0.123871	0.028778
0.103546	0.122589	0.024323
0.101654	0.121033	0.024323
0.099762	0.118500	0.021149
0.097900	0.115967	0.018280
0.096039	0.114075	0.021454
0.094208	0.111847	0.020508
0.092377	0.109955	0.015106
0.090576	0.108368	0.016052
0.088776	0.106171	0.015747
0.087006	0.105225	0.017975
0.085236	0.103333	0.019226
0.083496	0.100800	0.023376
0.081787	0.099548	0.024658
0.080078	0.097626	0.023376
0.078369	0.095428	0.022430
0.076691	0.092896	0.021454
0.075043	0.091003	0.014465
0.073395	0.089752	0.010010
0.071777	0.088165	0.014130
0.070160	0.086578	0.014130
0.068573	0.084991	0.016052
0.066986	0.083435	0.009674
0.065430	0.081512	0.010010
0.063904	0.079956	0.006500
0.062378	0.078064	0.005554
0.060852	0.075836	0.002350
0.059387	0.074249	0.002686
0.057892	0.072693	0.005219
0.056458	0.071411	0.006805
0.054993	0.069824	0.006195
0.053589	0.068573	0.010010
0.052185	0.067932	0.008087
0.050812	0.065735	0.010651
0.049438	0.064148	0.005219
0.048065	0.061310	0.000458
0.046753	0.060364	0.001740
0.045441	0.058777	-0.001465
0.044128	0.057190	-0.003998
0.042847	0.055603	0.000122
0.041595	0.053711	-0.002747
0.040344	0.052765	-0.006561
0.039124	0.051178	-0.006866
0.037933	0.049927	-0.003693
0.036743	0.048676	-0.001129
0.035553	0.047729	-0.004974
0.034424	0.045197	-0.011658
0.033295	0.044250	-0.006561
0.032166	0.043304	-0.014191
0.031067	0.042358	0.000458
0.029999	0.041718	-0.000824
0.028931	0.040131	-0.004639
0.027893	0.038879	-0.001770
0.026855	0.037598	-0.012299
0.025879	0.036011	-0.007507
0.024872	0.034454	-0.008453
0.023926	0.032227	-0.008148
0.022980	0.032562	-0.012299
0.022034	0.031921	-0.014832
0.021118	0.030640	-0.011017
0.020233	0.029388	-0.012939
0.019348	0.029083	-0.012604
0.018494	0.027191	-0.010681
0.017670	0.025604	-0.003998
0.016846	0.025269	-0.010071
0.016052	0.024017	-0.011017
0.015289	0.023376	-0.007507
0.014526	0.022766	-0.009735
0.013794	0.021484	-0.009094
0.013062	0.020874	-0.013245
0.012360	0.020233	-0.011658
0.011688	0.018951	-0.009094
0.011017	0.018005	-0.016754
0.010376	0.016449	-0.014526
0.009735	0.015808	-0.020264
0.009125	0.015808	-0.021515
0.008545	0.013275	-0.021210
0.007996	0.013580	-0.025665
0.007446	0.012970	-0.016113
0.006897	0.012329	-0.013550
0.006409	0.012634	-0.019928
0.005920	0.011383	-0.016113
0.005432	0.010437	-0.014832
0.004974	0.010132	-0.016113
0.004547	0.009491	-0.012604
