FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/20/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.000000	0.000946	0.197906
0.000000	0.000641	0.194702
0.000000	0.001282	0.197266
0.000000	-0.000305	0.194061
0.000000	0.000641	0.195038
0.000000	0.000641	0.205231
0.000000	0.001587	0.204590
0.000000	0.000641	0.200745
0.000000	0.000641	0.198853
0.000000	0.000336	0.199158
0.000000	0.001282	0.195343
0.000000	0.000641	0.200134
0.951324	0.000946	0.195679
0.949097	0.009155	0.197571
0.946838	0.037292	0.209045
0.944550	0.088470	0.229095
0.942261	0.157349	0.266693
0.939972	0.233826	0.296936
0.937653	0.310913	0.333252
0.935333	0.386444	0.365387
0.933014	0.459106	0.401398
0.930664	0.525452	0.435455
0.928284	0.582947	0.454254
0.925903	0.632263	0.474945
0.923523	0.676178	0.488312
0.921143	0.714722	0.511902
0.918701	0.748199	0.520477
0.916290	0.775391	0.526855
0.913849	0.798767	0.543732
0.911407	0.819946	0.555847
0.908936	0.836060	0.555847
0.906464	0.848999	0.556793
0.903961	0.859436	0.545654
0.901459	0.869537	0.552338
0.898956	0.875214	0.540222
0.896423	0.880585	0.530029
0.893890	0.884399	0.522705
0.891357	0.888184	0.528778
0.888794	0.892609	0.537048
0.886230	0.894501	0.544373
0.883636	0.894806	0.545013
0.881042	0.895447	0.554871
0.878448	0.895752	0.557739
0.875824	0.894501	0.552002
0.873199	0.891968	0.544678
0.870575	0.890076	0.547882
0.867920	0.889435	0.543732
0.865265	0.888489	0.545654
0.862610	0.886597	0.540222
0.859924	0.884064	0.537994
0.857239	0.882507	0.532898
0.854523	0.880585	0.529724
0.851837	0.877136	0.523041
0.849121	0.873657	0.510620
0.846375	0.871765	0.508057
0.843658	0.869232	0.507751
0.840912	0.867645	0.503937
0.838135	0.864471	0.500122
0.835388	0.862579	0.505829
0.832611	0.860687	0.518890
0.829803	0.859436	0.522095
0.827026	0.855652	0.519867
0.824219	0.851837	0.520477
0.821411	0.848694	0.511261
0.818604	0.846161	0.511261
0.815765	0.842987	0.498199
0.812927	0.840485	0.502014
0.810089	0.837311	0.500427
0.807220	0.835724	0.499481
0.804352	0.833527	0.497894
0.801483	0.829407	0.491180
0.798615	0.826263	0.484497
0.795715	0.822784	0.479401
0.792847	0.820892	0.479401
0.789948	0.816467	0.473053
0.787018	0.813934	0.473663
0.784119	0.812042	0.478149
0.781189	0.810760	0.475891
0.778259	0.807617	0.481964
0.775330	0.804138	0.486725
0.772369	0.801910	0.485474
0.769440	0.798767	0.490570
0.766479	0.795593	0.488647
