FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/20/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.000000	0.000336	0.002350
0.000000	0.000946	0.001099
0.000000	0.000641	-0.002106
0.000000	0.000641	-0.000183
0.000000	0.000336	-0.001465
0.000000	0.000946	-0.003357
0.000000	0.000641	-0.003357
0.000000	0.000946	-0.004333
0.000000	0.000336	-0.004639
0.000000	0.001282	-0.007843
0.000000	0.000336	-0.003693
0.000000	0.000946	-0.003998
0.000000	0.000641	-0.003693
0.000000	0.000336	-0.004974
0.000000	0.001282	-0.007507
0.000000	0.000946	-0.003357
0.000000	0.000946	-0.004974
0.000000	0.000641	-0.003693
0.000000	0.000336	-0.003052
0.000000	0.001282	-0.003357
0.000000	0.000946	-0.002106
0.000000	0.000641	-0.004639
0.000000	0.000946	-0.001465
0.000000	0.001282	-0.004974
0.000000	0.000641	-0.003693
0.000000	0.001282	-0.004333
0.000000	0.000946	-0.006561
0.000000	0.001587	-0.008148
0.000000	0.000946	-0.003052
0.000000	0.000641	-0.005920
0.000000	0.000946	-0.004333
0.000000	0.000641	-0.003998
0.000000	0.001282	-0.001770
0.000000	0.000946	-0.008148
0.000000	0.000641	-0.015167
0.000000	0.000946	-0.006226
0.000000	0.000641	-0.005615
0.000000	0.000946	0.002045
0.000000	0.000336	-0.005615
0.000000	0.000946	-0.005280
0.000000	0.000946	-0.006226
0.000000	0.001282	-0.006226
0.000000	0.001282	-0.002106
0.000000	0.000336	0.000458
0.000000	0.001282	-0.004333
0.000000	0.000641	-0.006866
0.000000	0.000946	-0.006866
0.000000	0.000946	-0.007202
0.000000	0.000946	-0.003357
0.000000	0.000641	-0.001465
0.000000	0.000641	-0.005280
0.000000	0.000641	-0.007202
0.000000	0.001282	-0.001129
0.000000	0.001282	-0.007202
0.000000	0.000641	-0.002747
0.000000	0.001282	-0.007507
0.000000	0.000946	-0.005280
0.000000	0.000641	-0.003693
0.000000	0.000946	-0.008148
0.000000	0.000946	-0.008148
0.000000	0.000641	-0.004639
0.000000	0.001282	-0.007202
0.000000	0.001587	-0.004974
0.000000	0.000641	-0.006866
0.000000	0.000946	-0.002106
0.000000	0.000336	-0.001129
0.000000	0.000946	-0.007507
0.000000	0.000946	-0.005615
0.000000	0.000336	-0.005280
0.000000	0.000641	-0.004639
0.000000	0.000336	-0.012299
0.000000	0.000641	0.000763
0.000000	0.000641	-0.003693
0.000000	0.000946	-0.007507
0.000000	0.000336	-0.001770
0.000000	0.000946	-0.008453
0.000000	0.000641	-0.011658
0.000000	0.000336	-0.007202
0.000000	0.000946	-0.007843
0.000000	0.000336	-0.004639
0.000000	0.000946	-0.005920
0.000000	0.000946	-0.006561
0.000000	0.001587	-0.002747
0.000000	0.000946	-0.006226
0.000000	0.000336	-0.008148
0.000000	0.001282	-0.003693
0.000000	0.001282	-0.005280
0.000000	0.000946	-0.003052
0.000000	0.000946	-0.004333
0.000000	0.000946	-0.010071
0.000000	0.000641	-0.001770
0.000000	0.000641	-0.002747
0.000000	0.000336	-0.003357
0.000000	0.000336	-0.001129
0.000000	0.000946	-0.004333
0.000000	0.000946	-0.000183
0.000000	0.000641	-0.004639
0.000000	0.001282	-0.006561
0.000000	0.000336	-0.001770
0.000000	0.001282	-0.004974
0.000000	0.000946	-0.003052
0.000000	0.001282	-0.002411
0.000000	0.000946	-0.009430
0.000000	0.001282	-0.003998
0.000000	0.000641	-0.006561
0.000000	0.001282	-0.001129
0.000000	0.000946	-0.003998
0.000000	0.000336	-0.002106
0.000000	0.001587	-0.001465
0.000000	0.000641	-0.002411
0.000000	0.001282	-0.005280
0.000000	0.000641	0.000458
0.000000	0.000946	-0.000519
0.000000	0.000336	-0.004974
0.000000	0.000641	-0.004333
0.000000	0.001282	-0.006561
0.000000	0.000641	-0.004974
0.000000	0.000946	-0.007202
0.000000	0.000641	-0.005280
0.000000	0.000946	-0.006561
0.000000	0.001282	-0.004639
0.000000	0.001587	-0.005280
0.000000	0.001282	-0.006226
0.000000	0.000641	-0.004974
0.000000	0.000946	-0.004974
0.000000	0.000641	-0.006561
0.157715	0.000946	-0.003998
0.169342	0.018646	-0.002411
0.181274	0.093201	0.028168
0.193542	0.205078	0.109985
0.206116	0.319122	0.193756
0.218964	0.406342	0.258728
0.232086	0.445190	0.282288
0.245483	0.464172	0.302673
0.259125	0.474274	0.338318
0.273010	0.469543	0.349487
0.287109	0.452789	0.325928
0.301422	0.432892	0.291534
0.315918	0.418671	0.283875
0.330627	0.406982	0.287689
0.345490	0.395264	0.267944
0.360504	0.381073	0.246613
0.375641	0.371582	0.242798
0.390900	0.372833	0.259369
0.406281	0.367798	0.257446
0.421753	0.360840	0.221130
0.437317	0.356720	0.195343
0.452911	0.362732	0.197571
0.468567	0.367798	0.193756
0.484253	0.370941	0.185150
0.499969	0.376953	0.188019
0.515656	0.388947	0.229095
0.531342	0.402863	0.278778
0.546997	0.415802	0.298523
0.562622	0.418976	0.295349
0.578156	0.431610	0.312531
0.593628	0.446136	0.328766
0.609009	0.457520	0.324646
0.624268	0.467010	0.304565
0.639435	0.480591	0.302032
0.654449	0.498291	0.322418
0.669281	0.517548	0.345337
0.683990	0.530823	0.340881
0.698486	0.543457	0.343414
0.712799	0.560516	0.364441
0.726898	0.577911	0.374969
0.740784	0.590240	0.365387
0.754425	0.600037	0.347900
0.767822	0.615173	0.359680
0.780945	0.634155	0.390869
0.793793	0.651215	0.412201
0.806335	0.662598	0.430054
0.818604	0.678070	0.452667
0.830536	0.693878	0.496613
0.842163	0.709351	0.513794
0.853455	0.718201	0.494690
0.864380	0.727051	0.485474
0.874939	0.742523	0.488647
0.885132	0.758331	0.503601
0.894958	0.768738	0.490570
0.904388	0.781708	0.484833
0.913422	0.794342	0.508057
0.922058	0.812042	0.530670
0.930267	0.823730	0.535767
0.938049	0.832245	0.531952
0.945404	0.841736	0.536407
0.952301	0.855011	0.549469
0.958771	0.865417	0.547546
0.964783	0.872711	0.546600
0.970367	0.882172	0.554871
0.975433	0.895142	0.586395
0.980072	0.907440	0.619537
0.984222	0.915985	0.626221
0.987885	0.920105	0.629730
0.991089	0.928955	0.633850
0.993805	0.936523	0.645966
0.996033	0.941895	0.623047
0.997742	0.945068	0.603912
0.998993	0.949493	0.599152
0.999756	0.959595	0.607117
1.000000	0.965607	0.618896
0.999756	0.969055	0.617615
0.999023	0.973816	0.623352
0.997803	0.979187	0.641815
0.996094	0.983917	0.653931
0.993896	0.983612	0.642151
0.991211	0.982971	0.631622
0.988037	0.985809	0.637360
0.984406	0.988342	0.650421
0.980255	0.989288	0.645325
0.975677	0.988983	0.649139
0.970581	0.989594	0.661896
0.965057	0.992462	0.675568
0.959076	0.991516	0.677185
0.952637	0.986755	0.660919
0.945740	0.982330	0.639282
0.938416	0.981079	0.632599
0.930634	0.979492	0.618561
0.922455	0.973816	0.612213
0.913849	0.970001	0.606140
0.904846	0.968109	0.615387
0.895416	0.965912	0.626526
0.885620	0.961792	0.625580
0.875458	0.952942	0.622406
0.864899	0.946625	0.622711
0.854004	0.941254	0.617950
0.842743	0.933990	0.613159
0.831146	0.922943	0.595642
0.819214	0.915344	0.592773
0.806976	0.908722	0.596924
0.794434	0.902069	0.602966
0.781616	0.891663	0.590546
0.768524	0.881866	0.585785
0.755157	0.871765	0.578461
0.741516	0.863220	0.566986
0.727661	0.849945	0.552338
0.713593	0.836670	0.525909
0.699280	0.824677	0.509674
0.684814	0.815186	0.514435
0.670135	0.804443	0.509979
0.655304	0.792114	0.502960
0.640289	0.780121	0.507751
0.625183	0.769073	0.509979
0.609924	0.756744	0.505219
0.594543	0.740936	0.496613
0.579102	0.725159	0.478455
0.563568	0.711884	0.467957
0.547974	0.699249	0.460632
0.532349	0.685333	0.438965
0.516663	0.669861	0.425262
0.500977	0.656586	0.424622
0.485291	0.644257	0.424957
0.469604	0.630035	0.416992
0.453949	0.612671	0.395020
0.438354	0.597168	0.381317
0.422821	0.582642	0.368256
0.407349	0.567474	0.351074
0.391998	0.549774	0.336090
0.376709	0.533997	0.322723
0.361572	0.520386	0.328766
0.346558	0.507141	0.333252
0.331726	0.491333	0.324951
0.317017	0.473938	0.314758
0.302521	0.458801	0.312225
0.288208	0.444580	0.302673
0.274078	0.427826	0.283875
0.260193	0.410431	0.258728
0.246552	0.395599	0.245331
0.233154	0.382324	0.233551
0.220032	0.368103	0.231323
0.207153	0.352936	0.213501
0.194580	0.338409	0.208710
0.182312	0.325439	0.208405
0.170380	0.311859	0.203613
0.158722	0.296051	0.182617
0.147430	0.280273	0.164459
0.136475	0.267303	0.157135
0.125885	0.254974	0.152679
0.115662	0.241730	0.152039
0.105835	0.227814	0.145660
0.096375	0.216125	0.150757
0.087311	0.206024	0.144714
0.078674	0.193695	0.141541
0.070435	0.180115	0.123688
0.062592	0.167480	0.106171
0.055237	0.156097	0.098206
0.048279	0.146301	0.085785
0.041779	0.134918	0.068604
0.035736	0.123871	0.055847
0.030121	0.116272	0.053009
0.024994	0.108063	0.059052
0.020325	0.099213	0.055542
0.016144	0.089752	0.048859
0.012421	0.081848	0.045349
0.009186	0.074249	0.040253
0.006439	0.066345	0.028473
0.004181	0.056885	0.024658
0.002380	0.050873	0.023071
0.001099	0.047089	0.028473
0.000305	0.042023	0.026886
0.000000	0.036987	0.029755
0.000183	0.030640	0.022430
0.000854	0.026855	0.029755
0.002045	0.023712	0.020844
0.003693	0.018646	0.009064
0.005859	0.014221	-0.005615
0.008484	0.012024	-0.011658
0.011597	0.011078	-0.012604
0.015198	0.010437	-0.014832
0.019257	0.008850	-0.015167
0.023804	0.008545	-0.004974
0.028839	0.010437	0.001404
0.034302	0.011383	0.011292
0.040253	0.011078	0.005219
0.046631	0.011078	-0.001770
0.053467	0.013580	0.007141
0.060760	0.016449	0.013184
0.068481	0.019287	0.013824
0.076599	0.022766	0.013184
0.085144	0.027496	0.022430
0.094116	0.033173	0.032288
0.103455	0.037292	0.035156
0.113220	0.040771	0.031647
0.123322	0.046448	0.023712
0.133820	0.051819	0.030396
0.144684	0.058472	0.026245
0.155884	0.065094	0.022095
0.167450	0.072693	0.024963
0.179321	0.081207	0.041199
0.191498	0.090698	0.047272
0.204010	0.098267	0.053314
0.216766	0.107117	0.065094
0.229828	0.116913	0.075928
0.243164	0.127014	0.084198
0.256744	0.136810	0.082611
0.270569	0.145355	0.088989
0.284607	0.157349	0.095032
0.298859	0.169373	0.109680
0.313324	0.181671	0.118591
0.327942	0.193054	0.121155
0.342773	0.204742	0.136108
0.357727	0.218658	0.146637
0.372833	0.230652	0.153961
0.388031	0.242340	0.147583
0.403381	0.255310	0.153320
0.418823	0.268250	0.164764
0.434326	0.283112	0.173370
0.449890	0.297028	0.186737
0.465515	0.311554	0.197266
0.481171	0.326721	0.209686
0.496857	0.341553	0.224335
0.512543	0.355774	0.241852
0.528198	0.370331	0.251709
0.543823	0.384857	0.256500
0.559418	0.399078	0.265411
0.574951	0.414856	0.273376
0.590424	0.429077	0.280701
0.605804	0.444244	0.288025
0.621063	0.460693	0.296936
0.636230	0.477112	0.313812
0.651245	0.491974	0.320190
0.666107	0.507446	0.331329
0.680817	0.522614	0.330048
0.695343	0.538086	0.346924
0.709656	0.553253	0.354584
0.723785	0.568115	0.359985
0.737701	0.584229	0.373352
0.751373	0.599396	0.384827
0.764801	0.615173	0.399475
0.777985	0.629395	0.409668
0.790863	0.644257	0.422729
0.803467	0.658783	0.439270
0.815765	0.673004	0.453918
0.827789	0.686920	0.454559
0.839447	0.699249	0.457123
0.850800	0.714081	0.461578
0.861786	0.727661	0.472076
0.872437	0.741577	0.478760
0.882721	0.754211	0.487701
0.892609	0.767487	0.501709
0.902130	0.781067	0.513153
0.911224	0.793701	0.514435
0.919952	0.804779	0.525269
0.928253	0.817078	0.529724
0.936127	0.829407	0.540558
0.943573	0.841095	0.545013
0.950592	0.852173	0.554871
0.957153	0.862274	0.564117
0.963287	0.873657	0.577484
0.968964	0.883759	0.586090
0.974152	0.892914	0.595001
0.978912	0.901459	0.594696
0.983185	0.909668	0.602325
0.986969	0.918213	0.605530
0.990295	0.926086	0.607117
0.993103	0.933044	0.605194
0.995453	0.939697	0.611237
0.997314	0.946625	0.616028
0.998688	0.953583	0.617615
0.999573	0.959259	0.620483
0.999969	0.964325	0.626526
0.999878	0.969055	0.631622
0.999298	0.973480	0.633545
0.998199	0.975708	0.631958
0.996643	0.979492	0.630035
0.994598	0.982666	0.640228
0.992035	0.986145	0.640533
0.989014	0.988037	0.644043
0.985504	0.988983	0.643738
0.981537	0.989929	0.649139
0.977051	0.989929	0.646271
0.972137	0.990875	0.652954
0.966736	0.989929	0.646912
0.960907	0.988342	0.641510
0.954590	0.987396	0.641174
0.947845	0.984863	0.643097
0.940674	0.983917	0.638000
0.933044	0.981384	0.635132
0.924988	0.976654	0.636414
0.916534	0.974121	0.640228
0.907654	0.970001	0.637360
0.898407	0.965271	0.630676
0.888733	0.959900	0.622711
0.878693	0.953583	0.621124
0.868256	0.948212	0.616974
0.857483	0.941589	0.612854
0.846375	0.934937	0.610291
0.834900	0.928314	0.606140
0.823090	0.920715	0.609009
0.810974	0.912201	0.597565
0.798553	0.902710	0.592133
0.785828	0.893860	0.584503
0.772858	0.884399	0.575897
0.759583	0.874908	0.571136
0.746063	0.864166	0.560944
0.732300	0.853119	0.552338
0.718323	0.842682	0.545013
0.704102	0.831940	0.537689
0.689728	0.819946	0.534515
0.675140	0.807922	0.527496
0.660370	0.796234	0.520172
0.645447	0.783905	0.514771
0.630402	0.771271	0.498505
0.615204	0.757996	0.492157
0.599915	0.744720	0.483215
0.584503	0.731476	0.473053
0.569031	0.718506	0.469543
0.553467	0.704285	0.458405
0.537872	0.689758	0.443756
0.522217	0.676483	0.440887
0.506561	0.663208	0.426239
0.490906	0.647095	0.414429
0.475250	0.632263	0.403931
0.459625	0.618347	0.397888
0.444031	0.603180	0.390564
0.428467	0.587372	0.375580
0.413025	0.572540	0.366364
0.397644	0.558319	0.365387
0.382355	0.542206	0.353607
0.367187	0.526398	0.339600
0.352142	0.510590	0.335785
0.337250	0.494812	0.325928
0.322510	0.480286	0.310303
0.307953	0.464478	0.299805
0.293610	0.448669	0.285797
0.279449	0.433197	0.276855
0.265472	0.418335	0.264465
0.251770	0.403168	0.257446
0.238281	0.387695	0.249817
0.225067	0.373474	0.233887
0.212128	0.358612	0.227509
0.199463	0.343445	0.213501
0.187103	0.328918	0.202667
0.175018	0.314392	0.199493
0.163300	0.300812	0.188354
0.151886	0.287842	0.178772
0.140808	0.273956	0.171143
0.130096	0.260345	0.159363
0.119720	0.246460	0.156189
0.109741	0.233490	0.148224
0.100159	0.221497	0.139282
0.090942	0.208557	0.131958
0.082123	0.196228	0.121460
0.073730	0.184845	0.108398
0.065765	0.172516	0.105530
0.058228	0.161133	0.094391
0.051086	0.151031	0.087708
0.044434	0.139984	0.077209
0.038177	0.130188	0.079742
0.032410	0.120392	0.072113
0.027100	0.109955	0.062866
0.022247	0.101440	0.059692
0.017853	0.092590	0.056488
0.013947	0.084381	0.051392
0.010529	0.076477	0.044708
0.007568	0.068573	0.039948
0.005096	0.062897	0.034515
0.003113	0.055939	0.032288
0.001617	0.048981	0.024323
0.000610	0.042969	0.021454
0.000092	0.036987	0.021149
0.000061	0.032867	0.017975
0.000519	0.028137	0.011902
0.001465	0.023376	0.007446
0.002899	0.020538	0.006805
0.004822	0.017700	-0.001129
0.007233	0.015167	-0.003052
0.010132	0.012634	-0.001465
0.013519	0.010742	0.002350
0.017365	0.010132	-0.003693
0.021698	0.009491	0.000122
0.026489	0.009155	0.002991
0.031769	0.008545	0.002350
0.037476	0.009491	0.005219
0.043671	0.011383	0.000458
0.050293	0.013275	0.004272
0.057343	0.015808	0.002686
0.064850	0.018646	0.006500
0.072754	0.021820	0.002350
0.081116	0.025269	0.012543
0.089874	0.029388	0.006805
0.099030	0.033813	0.012543
0.108582	0.038239	0.013184
0.118500	0.043915	0.020844
0.128815	0.050232	0.019226
0.139465	0.056549	0.027832
0.150513	0.063507	0.031342
0.161865	0.070770	0.040253
0.173584	0.078369	0.053619
0.185577	0.085327	0.053314
0.197906	0.094177	0.057770
0.210541	0.102692	0.063812
0.223450	0.112183	0.074341
0.236633	0.121643	0.076569
0.250061	0.131439	0.080078
0.263733	0.141876	0.088989
0.277649	0.152618	0.098541
0.291779	0.164001	0.103638
0.306122	0.174744	0.109375
0.320648	0.186737	0.112244
0.335327	0.199066	0.124023
0.350189	0.211395	0.130066
0.365204	0.223694	0.142487
0.380341	0.236359	0.147247
0.395599	0.249603	0.152985
0.410950	0.263519	0.166992
0.426422	0.276794	0.177185
0.441925	0.291016	0.186096
0.457520	0.304901	0.197571
0.473114	0.319458	0.207458
0.488770	0.333038	0.212860
0.504425	0.347565	0.225922
0.520081	0.362091	0.234192
0.535706	0.376953	0.242157
0.551300	0.391815	0.255524
0.566833	0.407288	0.264465
0.582306	0.422455	0.275269
0.597717	0.438263	0.284515
0.613007	0.452454	0.288971
0.628204	0.467957	0.299164
0.643280	0.483429	0.314117
0.658203	0.499237	0.325928
0.672974	0.514069	0.332611
0.687561	0.530182	0.338013
0.701996	0.545685	0.357117
0.716187	0.560852	0.359680
0.730194	0.576324	0.371765
0.743988	0.591492	0.377502
0.757538	0.606964	0.391846
0.770813	0.621185	0.405853
0.783844	0.636047	0.413177
0.796570	0.650574	0.421448
0.809052	0.664795	0.438019
0.821198	0.678375	0.437378
0.833038	0.692291	0.451385
0.844543	0.706818	0.464752
0.855713	0.720398	0.470490
0.866516	0.733978	0.480377
0.876984	0.747894	0.488953
0.887085	0.760834	0.497894
0.896820	0.772858	0.506165
0.906128	0.786133	0.513153
0.915070	0.798126	0.519867
0.923584	0.810760	0.525909
0.931702	0.822784	0.535461
0.939362	0.834778	0.540863
0.946625	0.845856	0.553925
0.953430	0.856903	0.557098
0.959808	0.867004	0.566040
0.965729	0.877441	0.572388
0.971191	0.887238	0.578461
0.976196	0.897034	0.591492
0.980743	0.905548	0.589905
0.984802	0.913147	0.593414
0.988403	0.922302	0.596588
0.991516	0.929260	0.605194
0.994141	0.936829	0.608398
0.996277	0.943787	0.616669
0.997955	0.949799	0.618896
0.999115	0.954865	0.617615
0.999817	0.961182	0.626862
1.000000	0.965271	0.629089
0.999695	0.970337	0.634491
0.998932	0.974762	0.635773
0.997650	0.978241	0.637695
0.995880	0.982025	0.638947
0.993622	0.983917	0.639923
0.990906	0.986145	0.648193
0.987701	0.988037	0.648193
0.984009	0.988647	0.645630
0.979858	0.990234	0.643097
0.975220	0.990875	0.648499
0.970123	0.990234	0.645966
0.964569	0.989288	0.648193
0.958557	0.988647	0.640869
0.952087	0.987396	0.644043
0.945190	0.985168	0.643402
0.937836	0.982666	0.643097
0.930084	0.979492	0.636719
0.921875	0.976654	0.633850
0.913269	0.971924	0.637695
0.904266	0.967804	0.629089
0.894867	0.963379	0.633545
0.885071	0.958313	0.630371
0.874908	0.952332	0.621429
0.864380	0.946960	0.617310
0.853485	0.939362	0.612213
0.842255	0.933044	0.604889
0.830688	0.925476	0.604248
0.818787	0.916931	0.594696
0.806580	0.909363	0.590546
0.794067	0.899872	0.586090
0.781281	0.891022	0.576843
0.768219	0.880280	0.573364
0.754883	0.871124	0.563477
0.741302	0.860687	0.558380
0.727478	0.850281	0.550415
0.713440	0.838898	0.542450
0.699188	0.827515	0.540222
0.684723	0.815186	0.530670
0.670105	0.803833	0.520813
0.655334	0.791504	0.514435
0.640381	0.779175	0.509338
0.625305	0.766205	0.491180
0.610107	0.753571	0.492157
0.594788	0.740295	0.477173
0.579376	0.727356	0.470825
0.563904	0.713440	0.461578
0.548340	0.699554	0.454895
0.532776	0.686584	0.442139
0.517151	0.671753	0.439270
0.501495	0.657532	0.425262
0.485870	0.643005	0.415070
0.470245	0.628143	0.401062
0.454651	0.613281	0.395966
0.439087	0.597809	0.389923
0.423584	0.582642	0.377197
0.408173	0.567780	0.372711
0.392853	0.552002	0.354248
0.377625	0.536194	0.345337
0.362518	0.520386	0.330048
0.347565	0.505219	0.325592
0.332733	0.489441	0.320831
0.318085	0.474915	0.304260
0.303589	0.459747	0.297241
0.289307	0.444244	0.283875
0.275238	0.428772	0.279724
0.261383	0.413300	0.265717
0.247742	0.398743	0.257446
0.234375	0.383911	0.247894
0.221252	0.368408	0.233551
0.208405	0.353577	0.226227
0.195831	0.339355	0.216034
0.183594	0.325134	0.205231
0.171631	0.310913	0.191528
0.160004	0.297028	0.189301
0.148712	0.283112	0.177521
0.137756	0.269836	0.168915
0.127136	0.256256	0.156799
0.116913	0.242340	0.150116
0.107056	0.230042	0.136108
0.097565	0.216766	0.131348
0.088501	0.205078	0.122101
0.079803	0.193390	0.118286
0.071533	0.182007	0.107147
0.063690	0.170319	0.101074
0.056274	0.158295	0.098541
0.049286	0.147552	0.091217
0.042725	0.137146	0.081970
0.036621	0.127014	0.075287
0.030975	0.117218	0.069885
0.025787	0.107758	0.059692
0.021057	0.098907	0.057465
0.016815	0.090057	0.048859
0.013031	0.081848	0.046936
0.009735	0.074890	0.040894
0.006897	0.067291	0.034210
0.004547	0.060028	0.031036
0.002686	0.053711	0.025940
0.001312	0.047089	0.023712
0.000427	0.041412	0.024323
0.000031	0.036011	0.016052
0.000122	0.031616	0.016388
0.000702	0.027191	0.018280
0.001770	0.023376	0.007141
0.003326	0.020233	0.008728
0.005371	0.016113	0.004578
0.007874	0.014526	0.002045
0.010895	0.012024	0.003326
0.014374	0.010742	-0.001465
0.018341	0.009491	-0.000824
0.022766	0.009155	-0.003357
0.027649	0.008545	-0.003693
0.033020	0.009796	0.002350
0.038818	0.009796	0.002045
0.045074	0.011383	0.002350
0.051788	0.013275	0.006500
0.058929	0.015808	0.005554
0.066528	0.019287	0.007141
0.074524	0.022430	0.013519
0.082947	0.025604	0.014771
0.091766	0.029694	0.014130
0.100983	0.034760	0.013519
0.110596	0.039490	0.023376
0.120605	0.045502	0.025940
0.130981	0.051514	0.027832
0.141693	0.057831	0.034515
0.152771	0.064789	0.036438
0.164185	0.071716	0.040588
0.175934	0.079620	0.045349
0.187988	0.087524	0.055237
0.200378	0.095734	0.059357
0.213013	0.104919	0.062225
0.225952	0.113434	0.077209
0.239166	0.123230	0.074005
0.252625	0.133667	0.081329
0.266327	0.144409	0.087402
0.280273	0.154816	0.098541
0.294403	0.165894	0.109375
0.308746	0.176941	0.114777
0.323303	0.189270	0.120178
0.338013	0.200958	0.125916
0.352875	0.213287	0.135468
0.367889	0.226227	0.147247
0.383026	0.239197	0.150757
0.398254	0.251831	0.161285
0.413605	0.265747	0.167633
0.429047	0.278992	0.183868
0.444550	0.292908	0.194702
0.460114	0.307434	0.196625
0.475708	0.321014	0.207764
0.491333	0.335876	0.213165
0.506958	0.351044	0.223358
0.522583	0.364960	0.233246
0.538177	0.380432	0.245972
0.553741	0.394653	0.251709
0.569244	0.409821	0.265411
0.584686	0.424652	0.272400
0.600067	0.440460	0.286102
0.615326	0.455933	0.294708
0.630463	0.470490	0.304260
0.645477	0.486267	0.314453
0.660370	0.501770	0.329102
0.675079	0.516602	0.336731
0.689636	0.532715	0.349487
0.704010	0.547577	0.357117
0.718170	0.563385	0.371460
0.732117	0.578217	0.379089
0.745850	0.593384	0.387695
0.759338	0.608551	0.393738
0.772583	0.624023	0.412537
0.785553	0.637939	0.417633
0.798218	0.652802	0.426544
0.810608	0.666382	0.437378
0.822723	0.680267	0.444366
0.834503	0.694824	0.454895
0.845947	0.708405	0.459015
0.857056	0.722931	0.467621
0.867828	0.735260	0.477814
0.878204	0.749481	0.492798
0.888245	0.762756	0.492798
0.897919	0.775696	0.504242
0.907166	0.788025	0.517303
0.916046	0.800354	0.527496
0.924500	0.812347	0.531311
0.932556	0.824677	0.537994
0.940186	0.836060	0.546295
0.947388	0.847412	0.550751
0.954132	0.858490	0.559662
0.960449	0.868286	0.568909
0.966309	0.878082	0.572083
0.971710	0.888184	0.577820
0.976685	0.897339	0.587372
0.981140	0.906494	0.592133
0.985168	0.915039	0.592468
0.988708	0.922943	0.602661
0.991760	0.929901	0.606781
0.994354	0.937469	0.617615
0.996460	0.943787	0.616974
0.998077	0.950104	0.617950
0.999207	0.955811	0.625885
0.999847	0.961182	0.629395
1.000000	0.966553	0.629730
0.999664	0.970978	0.633209
0.998840	0.974762	0.637054
0.997528	0.978546	0.638306
0.995728	0.982330	0.646606
0.993439	0.984222	0.643097
0.990692	0.986145	0.644043
0.987457	0.987396	0.645020
0.983734	0.988983	0.645020
0.979553	0.989288	0.651703
