FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 9/16/2014 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
0.000000	0.000000	94.018555
0.000000	-0.007629	94.210052
0.000000	-0.007629	94.082642
0.000000	-0.007629	94.210052
0.000000	-0.007629	94.226074
0.000000	-0.016022	94.194031
0.000000	-0.007629	94.170380
0.000000	0.000000	94.226074
0.000000	0.000000	94.242096
0.000000	0.000000	94.297791
0.000000	0.000000	94.305420
0.000000	0.000000	94.305420
0.000000	0.000000	94.480896
0.000000	-0.016022	94.552612
0.000000	-0.016022	94.377136
0.000000	-0.016022	94.464874
0.000000	0.007629	94.464874
0.000000	0.000000	94.480896
0.000000	0.016022	94.249725
0.000000	-0.007629	94.289398
0.000000	-0.007629	94.416809
0.000000	0.007629	94.321442
0.000000	-0.016022	94.313049
0.000000	-0.023651	94.369507
0.000000	-0.007629	94.233704
0.000000	0.000000	94.321442
0.000000	0.007629	94.464874
0.000000	0.000000	94.472504
0.000000	0.007629	94.488525
0.000000	-0.007629	94.321442
0.000000	0.000000	94.257355
0.000000	-0.007629	94.185638
0.000000	-0.016022	94.185638
0.000000	0.000000	94.185638
0.000000	0.016022	94.400787
0.000000	-0.007629	94.440460
0.000000	0.000000	94.711304
0.000000	-0.016022	94.608307
0.000000	-0.007629	94.655609
0.000000	-0.007629	94.520569
0.000000	-0.007629	94.440460
0.000000	-0.007629	94.321442
0.000000	0.016022	94.544220
0.000000	0.000000	94.568634
0.000000	-0.016022	94.655609
0.000000	0.000000	94.488525
0.000000	0.000000	94.592285
0.000000	-0.023651	94.138336
0.000000	-0.007629	94.145966
0.000000	-0.007629	94.042969
0.000000	-0.007629	93.915558
0.000000	0.007629	93.939209
0.000000	0.007629	94.154358
0.000000	0.007629	94.185638
0.000000	0.000000	94.161987
0.000000	-0.016022	94.050598
0.000000	-0.007629	94.138336
0.000000	-0.016022	94.138336
0.000000	0.000000	94.210052
0.000000	0.007629	94.226074
0.000000	-0.007629	94.496918
0.000000	0.000000	94.592285
0.000000	-0.007629	94.743347
0.000000	-0.007629	94.480896
0.000000	-0.007629	94.369507
0.000000	-0.023651	94.242096
0.000000	-0.007629	94.409180
0.000000	0.023651	94.321442
0.000000	0.007629	94.456482
0.000000	0.000000	94.576263
0.000000	0.016022	94.583893
0.000000	-0.007629	94.456482
0.000000	-0.007629	94.345093
0.000000	-0.007629	94.409180
0.000000	-0.007629	94.496918
0.000000	0.000000	94.528198
0.000000	0.000000	94.520569
0.000000	-0.007629	94.576263
0.000000	0.000000	94.512177
0.000000	-0.007629	94.608307
0.000000	-0.007629	94.552612
0.000000	0.007629	94.504547
0.000000	-0.007629	94.456482
0.000000	-0.016022	94.353485
0.000000	0.000000	94.448853
0.000000	0.016022	94.990540
0.000000	0.000000	95.069885
0.000000	0.000000	94.926453
0.000000	-0.007629	94.815063
0.000000	-0.023651	94.687653
0.000000	-0.016022	94.647980
0.000000	-0.007629	94.664001
0.000000	-0.016022	94.815063
0.000000	0.016022	94.743347
0.000000	0.000000	94.759369
0.000000	-0.016022	94.783020
0.000000	-0.016022	94.799042
0.000000	-0.007629	95.078278
0.000000	-0.016022	94.870758
0.000000	-0.023651	94.807434
0.000000	0.000000	94.886780
0.000000	0.000000	94.998169
0.000000	0.000000	95.133972
0.000000	0.000000	95.093536
0.000000	-0.023651	95.030212
0.000000	0.000000	94.886780
0.000000	-0.007629	94.982147
0.000000	0.000000	95.093536
0.000000	-0.007629	94.918823
0.000000	0.007629	94.998169
0.000000	-0.007629	95.006561
0.000000	0.000000	95.053864
0.000000	-0.007629	94.990540
0.000000	0.000000	94.902802
0.000000	-0.016022	94.823456
0.000000	0.007629	94.791412
0.000000	-0.016022	94.719696
0.000000	0.007629	94.599915
0.000000	0.000000	94.696045
0.000000	0.000000	94.664001
0.000000	-0.016022	94.751740
0.000000	0.000000	94.735718
0.000000	-0.016022	94.655609
0.000000	0.000000	94.608307
0.000000	-0.023651	94.735718
0.000000	0.007629	94.696045
0.000000	-0.007629	94.664001
