FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 9/16/2014 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
0.000000	-0.007629	94.018555
0.000000	-0.016022	94.170380
0.000000	-0.007629	94.210052
0.000000	-0.007629	94.090271
0.000000	0.000000	94.018555
0.000000	0.000000	93.772125
0.000000	-0.007629	93.779755
0.000000	-0.007629	93.891144
0.000000	-0.007629	93.883514
0.000000	-0.007629	93.763733
0.000000	-0.023651	93.779755
0.000000	-0.007629	93.923187
0.000000	-0.007629	93.740082
0.000000	-0.007629	93.644714
0.000000	-0.007629	93.437195
0.000000	-0.016022	93.429565
0.000000	0.016022	93.469238
0.000000	0.007629	93.556976
0.000000	-0.007629	93.692017
0.000000	-0.007629	93.476868
0.000000	-0.016022	93.572998
0.000000	-0.007629	93.572998
0.000000	0.000000	93.469238
0.000000	0.000000	93.429565
0.000000	0.016022	93.397522
0.000000	-0.007629	93.731689
0.000000	-0.007629	93.564606
0.000000	-0.007629	93.333435
0.000000	-0.007629	93.126678
0.000000	-0.016022	93.190765
0.000000	0.000000	93.246460
0.000000	0.000000	93.166351
0.000000	0.007629	93.389893
0.000000	-0.007629	93.190765
0.000000	0.007629	93.190765
0.000000	-0.007629	93.031311
0.000000	-0.007629	92.983246
0.000000	0.000000	92.919922
0.000000	0.007629	92.903900
0.000000	0.007629	93.006897
0.000000	0.031281	92.975616
0.000000	0.007629	92.935944
0.000000	0.007629	93.142700
0.000000	-0.007629	93.166351
0.000000	-0.007629	93.166351
0.000000	0.000000	93.070984
0.000000	-0.016022	93.094635
0.000000	-0.007629	93.094635
0.000000	0.007629	93.022919
0.000000	0.007629	92.919922
0.000000	-0.016022	92.983246
0.000000	-0.016022	93.110657
0.000000	0.007629	93.485260
0.000000	-0.016022	93.628693
0.000000	-0.007629	93.572998
0.000000	-0.007629	93.652344
0.000000	0.007629	93.756104
0.000000	0.000000	93.692017
0.000000	0.000000	93.747711
0.000000	0.000000	93.604279
0.000000	0.000000	93.580627
0.000000	-0.007629	93.532562
0.000000	-0.031281	93.413544
0.000000	0.000000	93.437195
0.000000	0.007629	93.381500
0.000000	0.016022	93.373871
0.000000	0.000000	93.373871
0.000000	-0.023651	93.381500
0.000000	-0.016022	93.532562
0.000000	-0.016022	93.381500
0.000000	-0.007629	93.325806
0.000000	-0.016022	93.142700
0.000000	0.007629	93.206024
0.000000	-0.007629	93.238068
0.000000	0.000000	93.508911
0.000000	0.007629	93.659973
0.000000	-0.007629	93.540955
0.000000	0.000000	93.238068
0.000000	-0.016022	93.373871
0.000000	-0.007629	93.318176
0.000000	-0.016022	93.373871
0.000000	0.016022	93.445587
0.000000	0.007629	93.206024
0.000000	0.000000	93.103027
0.000000	0.000000	93.190765
0.000000	-0.007629	93.150330
0.000000	-0.016022	93.150330
0.000000	-0.016022	93.103027
0.000000	0.000000	93.190765
0.000000	0.000000	93.126678
0.000000	0.007629	93.150330
0.000000	-0.007629	93.087006
0.000000	0.007629	93.087006
0.000000	-0.007629	93.246460
0.000000	-0.007629	93.166351
0.000000	-0.007629	93.070984
0.000000	-0.023651	93.190765
0.000000	-0.007629	93.365479
0.000000	-0.007629	93.214417
0.000000	-0.007629	93.341827
0.000000	-0.007629	93.373871
0.000000	-0.007629	93.397522
0.000000	-0.007629	93.517303
0.000000	-0.007629	93.087006
0.000000	-0.023651	93.063354
0.000000	0.007629	93.054962
0.000000	0.000000	93.063354
0.000000	0.007629	93.214417
0.000000	-0.007629	93.277740
0.000000	0.000000	93.277740
0.000000	-0.023651	93.246460
0.000000	-0.016022	93.214417
0.000000	-0.023651	93.230438
0.000000	-0.007629	93.174744
0.000000	0.007629	93.460846
0.000000	0.000000	93.596649
0.000000	0.000000	93.724060
0.000000	0.000000	93.620300
0.000000	0.000000	93.564606
0.000000	-0.007629	93.341827
0.000000	-0.016022	93.325806
0.000000	-0.007629	93.309784
0.000000	-0.007629	93.214417
0.000000	-0.007629	93.445587
0.000000	0.007629	93.501282
0.000000	0.016022	93.596649
0.000000	-0.007629	93.460846
0.000000	-0.007629	93.103027
0.000000	-0.016022	92.832184
0.000000	0.000000	92.951202
0.000000	0.000000	93.015289
0.000000	-0.007629	93.166351
0.000000	0.000000	93.182373
0.000000	-0.007629	93.413544
0.000000	-0.007629	93.357849
0.000000	-0.007629	93.389893
0.000000	0.000000	93.150330
0.000000	-0.016022	93.198395
0.000000	0.007629	93.293762
0.000000	-0.007629	93.325806
0.000000	0.016022	93.429565
0.000000	0.000000	93.373871
0.000000	0.000000	93.389893
0.000000	-0.016022	93.302155
0.000000	-0.007629	92.887878
0.000000	-0.007629	92.760468
0.000000	-0.007629	92.601013
0.000000	-0.007629	92.561340
0.000000	0.007629	92.545319
0.000000	0.000000	92.776489
0.000000	0.000000	92.712402
0.000000	-0.007629	92.640686
0.000000	0.000000	92.425537
0.000000	-0.007629	92.561340
0.000000	-0.007629	92.792511
0.000000	0.000000	92.991638
0.000000	0.000000	93.222046
0.000000	0.007629	93.190765
0.000000	0.000000	93.254089
0.000000	-0.016022	93.238068
0.000000	-0.023651	93.325806
0.000000	-0.031281	93.254089
0.000000	-0.023651	93.174744
0.000000	-0.007629	93.110657
0.000000	0.007629	93.142700
0.000000	-0.007629	93.054962
0.000000	0.023651	93.302155
0.000000	-0.007629	93.325806
0.000000	-0.007629	93.270111
0.000000	-0.016022	93.174744
0.000000	0.000000	93.214417
0.000000	-0.023651	93.047333
0.000000	0.000000	93.341827
0.000000	0.007629	93.230438
0.000000	-0.007629	93.413544
0.000000	0.000000	93.365479
0.000000	0.007629	93.006897
0.000000	-0.007629	92.744446
0.000000	-0.007629	92.808533
0.000000	-0.007629	92.601013
0.000000	-0.016022	92.545319
0.000000	0.016022	92.696381
0.000000	-0.007629	93.063354
0.000000	0.000000	93.038940
0.000000	-0.023651	93.238068
0.000000	-0.023651	93.158722
0.000000	-0.023651	93.134308
0.000000	-0.016022	92.919922
0.000000	-0.007629	92.919922
0.000000	0.000000	93.063354
0.000000	0.007629	93.246460
0.000000	-0.007629	93.325806
0.000000	0.007629	93.389893
0.000000	-0.016022	93.389893
0.000000	-0.007629	93.302155
0.000000	-0.007629	93.254089
0.000000	-0.016022	93.110657
0.000000	0.000000	93.206024
0.000000	0.000000	93.119049
0.000000	0.000000	93.389893
0.000000	0.007629	93.548584
0.000000	0.000000	93.508911
0.000000	0.000000	93.501282
0.000000	-0.023651	93.365479
0.000000	-0.023651	93.309784
0.000000	0.007629	93.286133
0.000000	-0.007629	93.325806
0.000000	0.023651	93.373871
0.000000	-0.007629	93.421173
0.000000	0.007629	93.405151
0.000000	-0.023651	93.286133
0.000000	0.007629	93.206024
0.000000	-0.016022	93.254089
0.000000	0.000000	93.166351
0.000000	0.000000	92.967224
0.000000	-0.007629	92.800140
0.000000	0.007629	92.832184
0.000000	-0.016022	92.848206
0.000000	0.000000	92.808533
0.000000	0.000000	92.911530
0.000000	-0.023651	93.063354
0.000000	-0.007629	92.879486
0.000000	0.000000	92.728424
0.000000	0.007629	92.999268
0.000000	0.000000	93.063354
0.000000	0.000000	93.078613
0.000000	-0.016022	93.054962
0.000000	-0.007629	93.190765
0.000000	-0.007629	93.134308
0.000000	-0.007629	93.222046
0.000000	0.007629	93.078613
0.000000	0.000000	93.166351
0.000000	0.007629	93.119049
0.000000	0.007629	93.150330
0.000000	0.000000	93.126678
0.000000	-0.016022	93.110657
0.000000	0.000000	93.031311
0.000000	-0.007629	92.927551
0.000000	-0.023651	93.022919
0.000000	0.007629	93.119049
0.000000	-0.007629	93.174744
0.000000	0.000000	93.381500
0.000000	0.000000	93.318176
0.000000	0.007629	93.119049
0.000000	-0.016022	93.022919
0.000000	-0.007629	92.871857
0.000000	-0.023651	92.911530
0.000000	-0.007629	92.935944
0.000000	0.000000	92.943573
0.000000	0.000000	93.174744
0.000000	-0.007629	93.286133
0.000000	-0.007629	93.293762
0.000000	-0.007629	93.166351
0.000000	-0.007629	93.094635
0.000000	-0.007629	93.103027
0.000000	-0.007629	92.911530
0.000000	-0.007629	93.142700
0.000000	0.007629	93.309784
0.000000	0.000000	93.437195
0.000000	0.000000	93.492889
0.000000	-0.016022	93.540955
0.000000	-0.023651	93.469238
0.000000	-0.023651	93.373871
0.000000	-0.007629	93.309784
0.000000	0.000000	93.476868
0.000000	0.000000	93.548584
0.000000	0.007629	93.540955
0.000000	-0.007629	93.636322
0.000000	0.000000	93.580627
0.000000	-0.016022	93.668365
0.000000	0.000000	93.556976
0.000000	0.000000	93.596649
0.000000	0.000000	93.564606
0.000000	0.007629	93.580627
0.000000	0.007629	93.659973
0.000000	0.000000	93.668365
0.000000	-0.007629	93.668365
0.000000	-0.007629	93.700409
0.000000	-0.023651	93.620300
0.000000	-0.023651	93.556976
0.000000	-0.007629	93.429565
0.000000	0.007629	93.556976
0.000000	0.007629	93.532562
0.000000	-0.007629	93.675995
0.000000	0.000000	93.835449
0.000000	-0.016022	93.731689
0.000000	-0.016022	93.652344
0.000000	-0.023651	93.612671
0.000000	0.000000	93.659973
0.000000	0.000000	93.692017
0.000000	0.016022	93.835449
0.000000	-0.007629	93.827820
0.000000	0.000000	93.907166
0.000000	-0.016022	94.034576
0.000000	0.016022	94.002533
0.000000	-0.007629	94.002533
0.000000	0.007629	93.644714
0.000000	0.000000	93.659973
0.000000	0.007629	93.763733
0.000000	0.000000	93.867493
0.000000	-0.007629	93.978882
0.000000	-0.023651	93.867493
0.000000	-0.016022	93.955231
0.000000	-0.016022	93.756104
0.000000	-0.016022	93.612671
0.000000	-0.007629	93.692017
0.000000	0.007629	93.946838
0.000000	0.000000	94.018555
0.000000	-0.007629	94.018555
0.000000	-0.007629	93.915558
0.000000	0.000000	93.803406
0.000000	-0.016022	93.835449
0.000000	0.000000	93.930817
0.000000	-0.007629	93.915558
0.000000	-0.007629	93.978882
0.000000	0.007629	94.002533
0.000000	0.016022	94.066620
0.000000	-0.007629	94.185638
0.000000	-0.007629	94.217682
0.000000	-0.016022	94.106293
0.000000	-0.007629	94.106293
0.000000	-0.016022	93.915558
0.000000	0.000000	94.018555
0.000000	0.000000	94.138336
0.000000	0.007629	94.138336
0.000000	0.000000	93.946838
0.000000	-0.016022	93.955231
0.000000	-0.007629	94.010925
0.000000	-0.023651	93.994904
0.000000	-0.007629	94.161987
0.000000	0.000000	94.313049
0.000000	-0.007629	94.249725
0.000000	0.007629	94.257355
0.000000	0.000000	94.377136
0.000000	0.000000	94.369507
0.000000	-0.016022	94.321442
0.000000	-0.007629	94.353485
0.000000	-0.023651	94.265747
0.000000	0.000000	94.369507
0.000000	0.007629	94.265747
0.000000	-0.016022	94.448853
0.000000	0.000000	94.680023
0.000000	0.000000	94.664001
0.000000	-0.007629	94.703674
0.000000	-0.016022	94.560242
0.000000	-0.007629	94.425201
0.000000	0.000000	94.265747
0.000000	-0.007629	94.273376
0.000000	0.000000	94.345093
0.000000	0.016022	94.464874
0.000000	0.000000	94.480896
0.000000	-0.016022	94.425201
0.000000	-0.007629	94.313049
0.000000	-0.007629	94.329071
0.000000	-0.007629	94.353485
0.000000	0.000000	94.425201
0.000000	-0.007629	94.145966
0.000000	-0.007629	94.257355
0.000000	-0.007629	94.329071
0.000000	-0.007629	94.448853
0.000000	-0.023651	94.281769
0.000000	0.000000	94.321442
0.000000	-0.016022	94.257355
0.000000	-0.007629	94.488525
0.000000	-0.007629	94.576263
0.000000	0.007629	94.583893
0.000000	0.007629	94.647980
0.000000	-0.016022	94.815063
0.000000	0.000000	94.615936
0.000000	-0.023651	94.743347
0.000000	-0.023651	94.775391
0.000000	-0.007629	94.711304
0.000000	0.007629	94.823456
0.000000	0.000000	94.942474
0.000000	0.016022	94.958496
0.000000	-0.007629	94.950867
0.000000	-0.023651	94.902802
0.000000	-0.007629	95.037842
0.000000	-0.007629	94.615936
0.000000	-0.007629	94.751740
0.000000	0.000000	94.711304
0.000000	0.000000	94.719696
0.000000	0.000000	94.583893
0.000000	0.000000	94.583893
0.000000	-0.007629	94.647980
0.000000	-0.023651	94.608307
0.000000	-0.007629	94.624329
0.000000	-0.007629	94.703674
0.000000	0.000000	94.696045
0.000000	-0.016022	94.783020
0.000000	-0.007629	94.815063
0.000000	-0.007629	95.053864
0.000000	0.000000	95.069885
0.000000	-0.016022	94.982147
0.000000	-0.016022	95.037842
0.000000	-0.007629	94.783020
0.000000	-0.007629	94.815063
0.000000	-0.007629	94.703674
0.000000	0.000000	94.696045
0.000000	-0.007629	94.719696
0.000000	-0.007629	94.639587
0.000000	-0.023651	94.671631
0.000000	-0.016022	94.759369
0.000000	-0.023651	94.711304
0.000000	-0.007629	94.759369
0.000000	0.000000	94.631958
0.000000	0.000000	94.735718
0.000000	0.000000	94.807434
0.000000	0.000000	94.719696
0.000000	-0.023651	94.680023
0.000000	-0.016022	94.615936
0.000000	-0.031281	94.583893
0.000000	-0.016022	94.583893
0.000000	-0.007629	94.624329
0.000000	-0.007629	94.759369
0.000000	0.000000	94.687653
0.000000	0.007629	94.831085
0.000000	0.000000	94.895172
0.000000	-0.007629	94.863129
0.000000	-0.007629	94.831085
0.000000	-0.016022	94.847107
0.000000	-0.016022	94.799042
0.000000	-0.007629	94.847107
0.000000	0.000000	94.870758
0.000000	0.000000	94.926453
0.000000	0.000000	94.799042
0.000000	-0.007629	94.870758
0.000000	-0.023651	94.759369
0.000000	0.000000	94.615936
0.000000	-0.007629	94.568634
0.000000	-0.007629	94.655609
0.000000	0.000000	94.631958
0.000000	0.016022	94.624329
0.000000	0.000000	94.743347
0.000000	-0.007629	94.854736
0.000000	-0.016022	94.735718
0.000000	-0.023651	94.783020
0.000000	-0.023651	94.807434
0.000000	-0.007629	94.854736
0.000000	-0.007629	94.759369
0.000000	0.000000	94.950867
0.000000	0.007629	94.902802
0.000000	0.016022	95.037842
0.000000	-0.016022	94.910431
0.000000	-0.016022	94.998169
0.000000	-0.007629	95.062256
0.000000	-0.007629	95.085907
0.000000	0.000000	95.030212
0.000000	0.000000	95.149994
0.000000	-0.007629	95.022583
0.000000	-0.007629	95.006561
0.000000	-0.007629	94.902802
0.000000	-0.023651	94.942474
0.000000	-0.007629	94.783020
0.000000	-0.007629	94.680023
0.000000	0.016022	94.647980
0.000000	0.000000	94.711304
0.000000	0.000000	94.831085
0.000000	0.016022	94.886780
0.000000	-0.007629	94.863129
0.000000	0.007629	94.807434
0.000000	-0.023651	94.863129
0.000000	-0.007629	94.775391
0.000000	-0.023651	94.934845
0.000000	-0.007629	94.958496
0.000000	0.007629	95.062256
0.000000	0.000000	95.037842
0.000000	-0.007629	94.664001
0.000000	-0.016022	94.664001
0.000000	-0.016022	94.671631
0.000000	-0.016022	94.687653
0.000000	0.000000	94.838715
0.000000	-0.007629	95.006561
0.000000	0.016022	94.998169
0.000000	0.007629	95.046234
0.000000	0.000000	94.998169
0.000000	-0.007629	94.990540
0.000000	-0.007629	95.229340
0.000000	-0.007629	95.292664
0.000000	0.000000	95.157623
0.000000	0.007629	95.229340
0.000000	-0.016022	95.245361
0.000000	0.007629	95.292664
0.000000	0.000000	95.285034
0.000000	-0.007629	95.420074
0.000000	-0.016022	95.261383
0.000000	-0.007629	95.125580
0.000000	-0.023651	95.141602
0.000000	-0.007629	95.085907
0.000000	-0.007629	95.181274
0.000000	0.007629	95.221710
0.000000	0.007629	95.380402
0.000000	0.000000	95.372772
0.000000	-0.007629	95.404816
0.000000	-0.007629	95.117950
0.000000	-0.007629	95.014191
0.000000	-0.007629	94.863129
0.000000	0.000000	94.895172
0.000000	0.007629	94.910431
0.000000	-0.016022	94.982147
0.000000	0.000000	94.831085
0.000000	0.000000	94.958496
0.000000	-0.007629	94.998169
0.000000	-0.023651	94.879150
0.000000	0.000000	94.902802
0.000000	0.007629	95.046234
0.000000	-0.007629	95.085907
0.000000	0.000000	95.157623
0.000000	0.007629	95.252991
0.000000	0.000000	95.252991
0.000000	-0.007629	95.078278
0.000000	0.000000	94.998169
0.000000	0.000000	94.823456
0.000000	-0.007629	94.910431
0.000000	0.000000	94.799042
0.000000	0.023651	95.030212
0.000000	-0.007629	95.078278
0.000000	0.000000	94.831085
0.000000	-0.007629	94.847107
0.000000	-0.023651	94.703674
0.000000	-0.007629	94.696045
0.000000	-0.023651	94.592285
0.000000	-0.007629	94.671631
0.000000	0.000000	94.838715
0.000000	-0.016022	94.831085
0.000000	0.000000	95.062256
0.000000	0.000000	95.006561
0.000000	-0.016022	94.815063
0.000000	-0.016022	94.639587
0.000000	-0.007629	94.671631
0.000000	-0.016022	94.775391
0.000000	0.000000	94.735718
0.000000	0.016022	94.879150
0.000000	0.007629	94.886780
0.000000	-0.007629	94.751740
0.000000	0.000000	94.544220
0.000000	0.000000	94.472504
0.000000	-0.007629	94.409180
0.000000	0.000000	94.432831
0.000000	0.000000	94.647980
0.000000	0.000000	94.831085
0.000000	0.007629	94.958496
0.000000	0.000000	94.958496
0.000000	-0.007629	94.886780
0.000000	-0.007629	94.751740
0.000000	-0.007629	94.671631
0.000000	-0.016022	94.696045
0.000000	0.000000	94.552612
0.000000	0.000000	94.759369
0.000000	0.000000	94.751740
0.000000	0.007629	94.766998
0.000000	-0.007629	94.838715
0.000000	-0.016022	94.815063
0.000000	0.016022	94.982147
0.000000	-0.007629	95.037842
0.000000	0.000000	94.847107
0.000000	0.000000	94.918823
0.000000	0.016022	95.030212
0.000000	-0.007629	94.886780
0.000000	-0.007629	94.847107
0.000000	-0.016022	94.719696
0.000000	-0.016022	94.592285
0.000000	-0.016022	94.592285
0.000000	0.000000	94.425201
0.000000	0.000000	94.488525
0.000000	-0.007629	94.536591
0.000000	-0.007629	94.783020
0.000000	0.000000	94.870758
0.000000	0.007629	94.934845
0.000000	-0.007629	94.775391
0.000000	-0.023651	94.807434
0.000000	-0.023651	94.696045
0.000000	0.007629	94.766998
0.000000	0.007629	94.783020
0.000000	0.000000	94.950867
0.000000	-0.007629	94.854736
0.000000	-0.007629	94.950867
0.000000	-0.016022	94.879150
0.000000	-0.016022	94.854736
0.000000	-0.023651	94.982147
0.000000	0.000000	95.062256
0.000000	0.016022	94.982147
0.000000	0.007629	94.966125
0.000000	0.000000	94.942474
0.000000	-0.016022	94.743347
0.000000	0.000000	94.639587
0.000000	0.000000	94.727325
0.000000	-0.016022	94.552612
0.000000	-0.016022	94.624329
0.000000	-0.007629	94.759369
0.000000	0.000000	94.680023
0.000000	0.007629	94.631958
0.000000	0.000000	94.687653
0.000000	-0.016022	94.631958
0.000000	-0.023651	94.560242
0.000000	0.000000	94.583893
0.000000	-0.007629	94.472504
0.000000	-0.016022	94.480896
0.000000	0.000000	94.488525
0.000000	-0.007629	94.615936
0.000000	-0.007629	94.504547
0.000000	0.000000	94.488525
0.000000	-0.007629	94.528198
0.000000	-0.016022	94.353485
0.000000	-0.007629	94.361115
0.000000	0.000000	94.504547
0.000000	0.007629	94.528198
0.000000	0.016022	94.624329
0.000000	0.000000	94.592285
0.000000	0.000000	94.552612
0.000000	-0.016022	94.528198
0.000000	-0.007629	94.599915
0.000000	-0.023651	94.480896
0.000000	-0.007629	94.472504
0.000000	0.000000	94.751740
0.000000	0.000000	94.918823
0.000000	0.000000	94.863129
0.000000	0.000000	95.069885
0.000000	0.000000	94.926453
0.000000	-0.007629	94.759369
0.000000	-0.023651	94.799042
0.000000	-0.007629	94.703674
0.000000	-0.023651	94.615936
0.000000	0.007629	94.902802
0.000000	0.000000	95.037842
0.000000	-0.007629	95.053864
0.000000	-0.007629	94.854736
0.000000	-0.016022	94.886780
0.000000	0.000000	94.831085
0.000000	-0.016022	94.751740
0.000000	0.000000	94.456482
0.000000	0.007629	94.281769
0.000000	0.007629	94.520569
0.000000	0.007629	94.583893
0.000000	-0.007629	94.615936
0.000000	-0.007629	94.512177
0.000000	-0.023651	94.305420
0.000000	-0.007629	94.170380
0.000000	-0.007629	94.249725
0.000000	0.007629	94.409180
0.000000	0.016022	94.265747
0.000000	-0.016022	94.504547
0.000000	0.000000	94.743347
0.000000	-0.007629	94.870758
0.000000	-0.007629	94.696045
0.000000	-0.016022	94.719696
0.000000	0.000000	94.592285
0.000000	-0.007629	94.783020
0.000000	-0.007629	94.854736
0.000000	0.016022	94.895172
0.000000	0.007629	94.950867
0.000000	-0.016022	94.863129
0.000000	-0.007629	94.655609
0.000000	-0.007629	94.639587
0.000000	-0.007629	94.544220
0.000000	-0.007629	94.735718
0.000000	0.007629	94.870758
0.000000	-0.007629	95.022583
0.000000	0.007629	95.189667
0.000000	-0.023651	95.269012
0.000000	0.000000	95.252991
0.000000	0.000000	95.133972
0.000000	-0.007629	94.982147
0.000000	-0.007629	94.918823
0.000000	-0.007629	95.101929
0.000000	0.016022	94.886780
0.000000	0.007629	94.870758
0.000000	-0.007629	94.791412
0.000000	-0.007629	94.791412
0.000000	-0.007629	94.664001
0.000000	0.007629	94.703674
0.000000	-0.007629	94.608307
0.000000	-0.007629	94.863129
0.000000	0.007629	94.727325
0.000000	0.023651	94.854736
0.000000	-0.007629	94.719696
0.000000	-0.016022	94.799042
0.000000	-0.016022	94.759369
0.000000	0.000000	94.696045
0.000000	-0.007629	94.583893
0.000000	-0.007629	94.647980
0.000000	0.016022	94.664001
0.000000	0.007629	94.703674
0.000000	-0.007629	94.799042
0.000000	-0.007629	94.775391
0.000000	-0.016022	94.783020
0.000000	-0.007629	94.680023
0.000000	-0.007629	94.576263
0.000000	0.000000	94.536591
0.000000	0.007629	94.448853
0.000000	0.007629	94.448853
0.000000	0.000000	94.536591
0.000000	0.007629	94.703674
0.000000	-0.007629	94.759369
0.000000	-0.031281	94.664001
0.000000	-0.016022	94.655609
0.000000	-0.007629	94.615936
0.000000	-0.007629	94.886780
0.000000	0.000000	94.998169
0.000000	-0.007629	95.069885
