FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/10/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.775848	0.806671	-0.470215
0.773193	0.797821	-0.486145
0.770569	0.795593	-0.491241
0.767914	0.795593	-0.476929
0.765259	0.796875	-0.471832
0.762604	0.793091	-0.487732
0.759918	0.785187	-0.497925
0.757233	0.785797	-0.499847
0.754547	0.784241	-0.499512
0.751831	0.778870	-0.503357
0.749115	0.772217	-0.528503
0.746399	0.769379	-0.526581
0.743652	0.772217	-0.507812
0.740906	0.771576	-0.497925
0.738129	0.765900	-0.501129
0.735382	0.764648	-0.496674
0.732605	0.762756	-0.467377
0.729828	0.763367	-0.461304
0.727020	0.755798	-0.493469
0.724213	0.748199	-0.503021
0.721405	0.746948	-0.503021
0.718597	0.747253	-0.497620
0.715759	0.743774	-0.503998
0.712921	0.738403	-0.521179
0.710083	0.736206	-0.511932
0.707214	0.738098	-0.507477
0.704376	0.735565	-0.511932
0.701508	0.729553	-0.526917
0.698608	0.723877	-0.528503
0.695740	0.723877	-0.522125
0.692841	0.723236	-0.517670
0.689941	0.717865	-0.531677
0.687012	0.714386	-0.529785
0.684113	0.713135	-0.516724
0.681183	0.715027	-0.496338
0.678253	0.710937	-0.491882
0.675323	0.704620	-0.505890
0.672363	0.701141	-0.502716
0.669434	0.700806	-0.498901
0.666473	0.697021	-0.514160
0.663513	0.690399	-0.527222
0.660522	0.685638	-0.531067
0.657562	0.686920	-0.534546
0.654572	0.685974	-0.527863
0.651581	0.681549	-0.541565
0.648590	0.677124	-0.548248
0.645599	0.675232	-0.547302
0.642578	0.675232	-0.531067
0.639557	0.670807	-0.535828
0.636566	0.664490	-0.544739
0.633545	0.662598	-0.537750
0.630493	0.662903	-0.532654
0.627472	0.660675	-0.526581
0.624420	0.656250	-0.530426
0.621399	0.652161	-0.530090
0.618347	0.650879	-0.523102
0.615295	0.649628	-0.518005
