FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/31/2015 
 
 Experiment Name: 	 Chirp on Glass from 100 Hz to 1 Hz, 2um Indent 
 Cantilever ID #: 	 SOI3_E4 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.000000	0.000641	0.465393
0.000000	-0.000946	0.467621
0.000000	0.000336	0.463165
0.000000	0.001282	0.466339
0.000000	-0.000305	0.469849
0.000000	-0.000641	0.462219
0.000000	-0.000305	0.464752
0.000000	-0.000641	0.465729
0.000000	-0.000641	0.465729
0.000000	0.000336	0.457428
0.000000	0.000641	0.468567
0.000000	-0.000641	0.468567
0.000000	-0.000305	0.461884
0.000000	0.001282	0.460937
0.000000	0.000000	0.458405
0.000000	-0.000305	0.455536
0.000000	-0.000641	0.460297
0.000000	-0.000946	0.458405
0.000000	-0.000641	0.453308
0.000000	0.000000	0.455536
0.603210	0.367462	0.501373
0.456451	0.624664	0.531006
-0.320923	0.007904	0.453613
-0.654938	-0.638245	0.391846
-0.084351	-0.398743	0.416687
0.602722	0.392426	0.503601
0.457520	0.629089	0.526215
-0.319366	0.006012	0.459991
-0.655334	-0.634766	0.400757
-0.086792	-0.401581	0.435791
0.601532	0.389587	0.519531
0.459778	0.629395	0.535126
-0.316315	0.009796	0.460937
-0.656036	-0.634460	0.393097
-0.090851	-0.402527	0.427490
0.599609	0.385803	0.511566
0.463226	0.631317	0.541840
-0.311829	0.015808	0.459656
-0.656982	-0.632233	0.403625
-0.096558	-0.407593	0.424622
0.596893	0.381683	0.507111
0.467834	0.632568	0.524323
-0.305817	0.023071	0.458405
-0.658142	-0.630646	0.397888
-0.103912	-0.413910	0.432587
0.593414	0.374420	0.512207
0.473572	0.635101	0.530365
-0.298309	0.031281	0.463501
-0.659485	-0.627197	0.390564
-0.112885	-0.420532	0.420807
0.589050	0.366211	0.506470
0.480377	0.636353	0.534180
-0.289246	0.041718	0.465729
-0.660919	-0.624664	0.399475
-0.123474	-0.429382	0.420807
0.583771	0.357361	0.502014
0.488220	0.640137	0.530029
-0.278625	0.053711	0.461578
-0.662415	-0.620544	0.389923
-0.135651	-0.436981	0.424957
0.577515	0.346619	0.504883
0.497040	0.643616	0.533234
-0.266388	0.066040	0.471130
-0.663818	-0.616119	0.393433
-0.149384	-0.447388	0.425262
0.570190	0.334930	0.504883
0.506714	0.645844	0.538330
-0.252533	0.082794	0.472076
-0.665070	-0.610107	0.395020
-0.164673	-0.458466	0.422729
0.561707	0.321655	0.501709
0.517212	0.649323	0.529419
-0.236969	0.098572	0.469543
-0.666016	-0.601593	0.392151
-0.181458	-0.472046	0.419861
0.551971	0.306488	0.503601
0.528412	0.652802	0.539276
-0.219696	0.117859	0.476227
-0.666595	-0.595276	0.396301
-0.199707	-0.483093	0.417633
0.540894	0.288177	0.500122
0.540192	0.655304	0.530029
-0.200684	0.138092	0.475891
-0.666595	-0.585480	0.405518
-0.219360	-0.497009	0.421448
0.528320	0.268890	0.500427
0.552429	0.657837	0.533875
-0.179901	0.160522	0.475586
-0.665894	-0.575378	0.397888
-0.240326	-0.511230	0.417633
0.514191	0.247406	0.497559
0.565002	0.658783	0.537994
-0.157288	0.181671	0.476868
-0.664368	-0.563049	0.396301
-0.262573	-0.526062	0.407104
0.498352	0.224030	0.492462
0.577698	0.660675	0.531647
-0.132874	0.206024	0.474945
-0.661774	-0.549469	0.400116
-0.285980	-0.540283	0.409668
0.480682	0.200012	0.489594
0.590393	0.662262	0.531311
-0.106659	0.233490	0.480377
-0.657959	-0.532379	0.397888
-0.310425	-0.555145	0.406494
0.461121	0.173157	0.481628
0.602875	0.661621	0.532898
-0.078583	0.259399	0.483856
-0.652740	-0.515015	0.402344
-0.335785	-0.568420	0.401398
0.439484	0.143768	0.477173
0.614929	0.659424	0.532593
-0.048737	0.286255	0.484192
-0.645905	-0.492889	0.403931
-0.361908	-0.582642	0.401062
0.415710	0.113434	0.483551
0.626343	0.655945	0.535767
-0.017151	0.314392	0.484833
-0.637238	-0.471741	0.410614
-0.388611	-0.596527	0.404877
0.389709	0.081207	0.478455
0.636871	0.650574	0.545654
0.016174	0.343781	0.502014
-0.626556	-0.445831	0.415710
-0.415680	-0.610107	0.401062
0.361389	0.046143	0.478455
0.646240	0.645508	0.534515
0.051086	0.371582	0.502655
-0.613617	-0.418335	0.416992
-0.442932	-0.622772	0.403931
0.330658	0.010132	0.476868
0.654205	0.635101	0.537354
0.087494	0.401611	0.507111
-0.598236	-0.388306	0.414764
-0.470093	-0.632874	0.400421
0.297455	-0.029053	0.468903
0.660431	0.623413	0.533234
0.125305	0.430023	0.502655
-0.580200	-0.357025	0.420502
