FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 5/14/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.000000	-0.000305	0.408112
0.000000	0.000305	0.415741
0.000000	0.000305	0.422119
0.000000	0.000305	0.403625
0.000000	-0.000305	0.416687
0.000000	-0.000305	0.456848
0.000000	-0.000305	0.382599
0.000000	0.000000	0.402374
0.000000	-0.000305	0.416077
0.000000	0.000305	0.395355
0.000000	0.000000	0.433594
0.000000	0.000000	0.424652
0.000000	0.000305	0.435486
0.000000	-0.000305	0.396301
0.000000	0.000000	0.412567
0.000000	-0.000641	0.473083
0.000000	-0.000305	0.428802
0.000000	-0.000305	0.410339
0.000000	-0.000305	0.420197
0.000000	0.000000	0.403625
0.000000	-0.000305	0.419891
0.000000	-0.000305	0.410004
0.000000	0.000000	0.437714
0.000000	0.000000	0.433258
0.000000	-0.000641	0.414154
0.000000	-0.000305	0.401398
0.000000	-0.000641	0.393127
0.000000	-0.000305	0.377502
0.000000	-0.000305	0.412231
0.000000	-0.000305	0.422760
0.000000	0.000000	0.381348
0.000000	-0.000305	0.415741
0.000000	-0.001251	0.411285
0.000000	-0.000305	0.439636
0.000000	-0.000305	0.418915
0.000000	-0.000305	0.436768
0.000000	0.000000	0.439331
0.000000	0.000000	0.421783
0.000000	0.000000	0.395660
0.000000	-0.000305	0.416382
0.000000	-0.000305	0.436127
0.000000	-0.000641	0.425293
0.000000	-0.000305	0.428162
0.000000	-0.000305	0.408112
0.000000	-0.000305	0.395355
0.000000	0.000305	0.416077
0.000000	-0.000305	0.424988
0.000000	-0.000305	0.421173
0.000000	-0.000305	0.418610
0.000000	0.000000	0.432953
0.000000	-0.000946	0.405548
0.000000	-0.000946	0.372742
0.000000	-0.000305	0.418304
0.000000	0.000000	0.422119
0.000000	-0.000305	0.439941
0.000000	0.000305	0.405243
0.000000	0.000000	0.409058
0.000000	-0.000641	0.439331
0.000000	-0.000641	0.392181
0.000000	0.000000	0.462585
0.000000	-0.000305	0.427216
0.000000	-0.000305	0.464478
0.000000	-0.000641	0.385468
0.000000	-0.000641	0.426270
0.000000	-0.000305	0.401093
0.000000	0.000000	0.400452
0.000000	0.000000	0.482971
0.000000	0.000000	0.397278
0.000000	-0.000305	0.420532
0.000000	0.000000	0.411285
0.000000	0.000000	0.413208
0.000000	0.000641	0.416687
0.000000	0.000000	0.431030
0.000000	-0.000305	0.452698
0.000000	-0.000641	0.403961
0.000000	-0.000305	0.417023
0.000000	-0.000305	0.405548
0.000000	0.000000	0.438049
0.000000	0.000641	0.430725
0.000000	0.000946	0.432953
0.000000	-0.000305	0.427521
0.000000	0.000000	0.409698
0.000000	-0.000305	0.408722
0.000000	-0.000305	0.431976
0.083344	-0.000641	0.429749
0.083344	0.002533	0.420837
0.083344	0.011353	0.441559
0.083344	0.025574	0.421173
0.083344	0.040405	0.432953
0.083344	0.053040	0.471161
0.083344	0.062195	0.444092
0.083344	0.068817	0.443451
0.083344	0.074188	0.452057
0.083344	0.077667	0.441559
0.166656	0.078918	0.451416
0.166656	0.083649	0.446014
0.166656	0.092804	0.467346
0.166656	0.107635	0.475647
0.166656	0.122498	0.446320
0.166656	0.134796	0.442200
0.166656	0.144897	0.442505
0.166656	0.152466	0.462250
0.166656	0.158783	0.454285
0.166656	0.161621	0.475311
0.250000	0.162262	0.460358
0.250000	0.167633	0.445679
0.250000	0.176453	0.458435
0.250000	0.190674	0.461609
0.250000	0.205505	0.469910
0.250000	0.218445	0.483276
0.250000	0.228882	0.489655
0.250000	0.235809	0.495697
0.250000	0.240875	0.462891
0.250000	0.244965	0.458740
0.333344	0.246857	0.451111
0.333344	0.251282	0.495056
0.333344	0.259796	0.475647
0.333344	0.274323	0.485840
0.333344	0.289154	0.453979
0.333344	0.302124	0.476593
0.333344	0.311890	0.466705
0.333344	0.319153	0.495056
0.333344	0.325165	0.483276
0.333344	0.328613	0.491241
0.416656	0.329590	0.469574
0.416656	0.334320	0.451752
0.416656	0.343140	0.501770
0.416656	0.357666	0.493469
0.416656	0.372192	0.474365
0.416656	0.385468	0.495697
0.416656	0.394928	0.482971
0.416656	0.402191	0.492828
0.416656	0.408173	0.496033
0.416656	0.411652	0.509094
0.500000	0.412598	0.503662
0.500000	0.417328	0.504639
0.500000	0.426819	0.541901
0.500000	0.441650	0.492828
0.500000	0.456177	0.517365
0.500000	0.469421	0.514496
0.500000	0.478882	0.507172
0.500000	0.485840	0.521515
0.500000	0.491516	0.510986
0.500000	0.494354	0.485840
0.500000	0.495941	0.510681
0.500000	0.498138	0.504944
0.500000	0.497833	0.511322
0.500000	0.498474	0.543488
0.500000	0.498474	0.506531
0.500000	0.497528	0.522797
0.500000	0.498474	0.498901
0.500000	0.498474	0.509399
0.500000	0.498779	0.513855
0.500000	0.498779	0.520233
0.500000	0.499420	0.493164
0.500000	0.499725	0.482971
0.500000	0.499725	0.489319
0.500000	0.500061	0.516083
0.500000	0.500366	0.476257
0.500000	0.500366	0.557831
0.500000	0.499725	0.500488
0.500000	0.498779	0.480743
0.500000	0.499725	0.503998
0.500000	0.499420	0.504944
0.500000	0.500061	0.521179
0.500000	0.499725	0.523407
0.500000	0.499420	0.496033
0.500000	0.500061	0.492187
0.500000	0.500366	0.489655
0.500000	0.500061	0.496338
0.500000	0.500366	0.497925
0.500000	0.499420	0.493164
0.500000	0.499115	0.479767
0.500000	0.498138	0.519928
0.500000	0.498474	0.496338
0.500000	0.499420	0.494446
0.500000	0.499115	0.486145
0.500000	0.499725	0.496674
0.500000	0.500061	0.497284
0.500000	0.500366	0.469269
0.500000	0.500671	0.475006
0.500000	0.500061	0.530426
0.500000	0.500366	0.477875
0.500000	0.499115	0.484558
0.500000	0.500061	0.477875
0.500000	0.499115	0.484863
0.500000	0.499115	0.470215
0.500000	0.500061	0.496979
0.500000	0.499115	0.487091
0.500000	0.500061	0.501770
0.500000	0.499725	0.493805
0.500000	0.500061	0.463837
0.500000	0.499420	0.485199
0.500000	0.499115	0.480103
0.500000	0.499725	0.516418
0.500000	0.499725	0.500153
0.500000	0.499725	0.483612
0.500000	0.499115	0.479767
0.500000	0.498779	0.471161
0.500000	0.499725	0.477234
0.500000	0.500061	0.477875
0.500000	0.500061	0.493469
0.500000	0.499725	0.474670
0.500000	0.500061	0.497620
0.500000	0.499420	0.456848
0.500000	0.500061	0.492523
0.500000	0.499420	0.499207
0.500000	0.499725	0.474365
0.500000	0.499115	0.515442
0.500000	0.499115	0.487427
0.500000	0.499420	0.470856
0.500000	0.499115	0.486786
0.500000	0.500061	0.533295
0.500000	0.499725	0.498566
0.500000	0.500061	0.494446
0.500000	0.500061	0.482971
0.500000	0.499725	0.473724
0.500000	0.499420	0.482971
0.500000	0.499420	0.477875
0.500000	0.500061	0.497620
0.500000	0.499420	0.503021
0.500000	0.499115	0.493469
0.500000	0.499420	0.483612
0.500000	0.499725	0.483276
