FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 4/29/2015 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 10000 
 Actuation Mode: 	 Open Loop 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.000000	0.316315	1.486786
0.000000	0.316620	1.489960
0.000000	0.316620	1.490295
0.000000	0.316620	1.490295
0.000000	0.316956	1.491547
0.000000	0.316315	1.493469
0.000000	0.316956	1.493469
0.000000	0.316315	1.492523
0.000000	0.316315	1.492828
0.000000	0.316010	1.490601
0.000000	0.316620	1.475647
0.000000	0.316956	1.486786
0.000000	0.316315	1.488373
0.000000	0.316956	1.489014
0.000000	0.316315	1.492523
0.000000	0.316315	1.489960
0.000000	0.316315	1.487732
0.000000	0.316620	1.489655
0.000000	0.316956	1.486450
0.000000	0.316010	1.488708
0.000000	0.316620	1.487091
0.000000	0.316315	1.483917
0.000000	0.316315	1.485504
0.000000	0.316620	1.486786
0.000000	0.316315	1.486450
0.000000	0.316315	1.489319
0.000000	0.315674	1.488068
0.000000	0.316315	1.485840
0.000000	0.316315	1.487091
0.000000	0.316620	1.489319
0.000000	0.316315	1.480103
0.000000	0.316620	1.483276
0.000000	0.316315	1.480743
0.000000	0.316620	1.473724
0.000000	0.316620	1.485504
0.000000	0.316620	1.485504
0.000000	0.316956	1.476898
0.000000	0.316315	1.486145
0.000000	0.316620	1.485199
0.000000	0.316315	1.483276
0.000000	0.316315	1.485199
0.000000	0.315674	1.478180
0.000000	0.316315	1.483612
0.000000	0.316315	1.480743
0.000000	0.316315	1.481995
0.000000	0.316620	1.482635
0.000000	0.315674	1.487427
0.000000	0.316010	1.488068
0.000000	0.316010	1.484558
0.000000	0.316010	1.476257
0.000000	0.316315	1.489655
0.000000	0.316315	1.482330
0.000000	0.316315	1.485504
0.000000	0.316315	1.485199
0.000000	0.316315	1.479462
0.000000	0.316010	1.480408
0.000000	0.316620	1.483276
0.000000	0.315674	1.482635
0.000000	0.316315	1.485504
0.000000	0.316620	1.485840
0.000000	0.316315	1.486145
0.000000	0.315063	1.485504
0.000000	0.316010	1.488373
0.000000	0.316620	1.488708
0.000000	0.316315	1.485504
0.000000	0.315674	1.480743
0.000000	0.316620	1.485840
0.000000	0.315674	1.485840
0.000000	0.316010	1.489014
0.000000	0.316315	1.490601
0.000000	0.316010	1.488373
0.000000	0.316620	1.488068
0.000000	0.316620	1.480743
0.000000	0.316315	1.481689
0.000000	0.316315	1.485504
0.000000	0.316620	1.489319
0.000000	0.316010	1.474365
0.000000	0.316315	1.485199
0.000000	0.316620	1.489014
0.000000	0.316620	1.483917
0.000000	0.316010	1.484558
0.000000	0.316620	1.490295
0.000000	0.315674	1.489960
0.000000	0.316315	1.489960
0.000000	0.316010	1.492187
